item_id,rater_uid,feedback,gmt_create,cleaned_text,tokens,filtered_tokens,sentiment_score,sentiment_label
i254,u286,没想到 这么 便宜 的 价格 可以 买 到 这么 好 的 东西 ， 很 是 喜欢 ， 还 会 在 来 。 ,2014-09-21 10:50:43,没想到 这么 便宜 的 价格 可以 买 到 这么 好 的 东西  很 是 喜欢  还 会 在 来  ,"['没想到', ' ', '这么', ' ', '便宜', ' ', '的', ' ', '价格', ' ', '可以', ' ', '买', ' ', '到', ' ', '这么', ' ', '好', ' ', '的', ' ', '东西', ' ', ' ', '很', ' ', '是', ' ', '喜欢', ' ', ' ', '还', ' ', '会', ' ', '在', ' ', '来', ' ', ' ']","['没想到', ' ', ' ', '便宜', ' ', ' ', '价格', ' ', ' ', '买', ' ', ' ', ' ', ' ', ' ', '东西', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ', ' ', '会', ' ', ' ', ' ', ' ']",1,Positive
i255,u1544,物美价廉 ， 下次 还 来 光顾 ， 希望 店主 生意兴隆   好 ,2014-09-18 19:36:26,物美价廉  下次 还 来 光顾  希望 店主 生意兴隆   好 ,"['物美价廉', ' ', ' ', '下次', ' ', '还', ' ', '来', ' ', '光顾', ' ', ' ', '希望', ' ', '店主', ' ', '生意兴隆', ' ', ' ', ' ', '好', ' ']","['物美价廉', ' ', ' ', '下次', ' ', ' ', ' ', '光顾', ' ', ' ', '希望', ' ', '店主', ' ', '生意兴隆', ' ', ' ', ' ', ' ']",0,Neutral
i256,u1098,裤子 不错 我 很 喜欢 穿 上 试 了 一下 很 好 ， 很 合适 还 送 了 一 条 皮带 ， 下次 再 来 光顾 本 店 ,2014-09-19 14:11:02,裤子 不错 我 很 喜欢 穿 上 试 了 一下 很 好  很 合适 还 送 了 一 条 皮带  下次 再 来 光顾 本 店 ,"['裤子', ' ', '不错', ' ', '我', ' ', '很', ' ', '喜欢', ' ', '穿', ' ', '上', ' ', '试', ' ', '了', ' ', '一下', ' ', '很', ' ', '好', ' ', ' ', '很', ' ', '合适', ' ', '还', ' ', '送', ' ', '了', ' ', '一', ' ', '条', ' ', '皮带', ' ', ' ', '下次', ' ', '再', ' ', '来', ' ', '光顾', ' ', '本', ' ', '店', ' ']","['裤子', ' ', '不错', ' ', ' ', ' ', '喜欢', ' ', '穿', ' ', ' ', '试', ' ', ' ', '一下', ' ', ' ', ' ', ' ', ' ', '合适', ' ', ' ', '送', ' ', ' ', ' ', '条', ' ', '皮带', ' ', ' ', '下次', ' ', ' ', ' ', '光顾', ' ', ' ', '店', ' ']",2,Positive
i256,u1684,质量 不错 ， 价格 蛮 实惠 。 ,2014-09-16 10:35:06,质量 不错  价格 蛮 实惠  ,"['质量', ' ', '不错', ' ', ' ', '价格', ' ', '蛮', ' ', '实惠', ' ', ' ']","['质量', ' ', '不错', ' ', ' ', '价格', ' ', '蛮', ' ', '实惠', ' ', ' ']",1,Positive
i256,u1423,货 收到 ， 不错 ！ 儿子 很 喜欢 ！ ,2014-09-30 15:05:22,货 收到  不错  儿子 很 喜欢  ,"['货', ' ', '收到', ' ', ' ', '不错', ' ', ' ', '儿子', ' ', '很', ' ', '喜欢', ' ', ' ']","['货', ' ', '收到', ' ', ' ', '不错', ' ', ' ', '儿子', ' ', ' ', '喜欢', ' ', ' ']",2,Positive
i256,u1838,感觉 不错 。 就是 买 的 有点 大 了 。 ,2014-09-04 13:42:09,感觉 不错  就是 买 的 有点 大 了  ,"['感觉', ' ', '不错', ' ', ' ', '就是', ' ', '买', ' ', '的', ' ', '有点', ' ', '大', ' ', '了', ' ', ' ']","['感觉', ' ', '不错', ' ', ' ', ' ', '买', ' ', ' ', '有点', ' ', ' ', ' ', ' ']",1,Positive
i257,u1608,购买 的 第二 件 了 ， 码 正 款式 也 很 漂亮 ， 好评 ！ ,2014-09-17 15:15:36,购买 的 第二 件 了  码 正 款式 也 很 漂亮  好评  ,"['购买', ' ', '的', ' ', '第二', ' ', '件', ' ', '了', ' ', ' ', '码', ' ', '正', ' ', '款式', ' ', '也', ' ', '很', ' ', '漂亮', ' ', ' ', '好评', ' ', ' ']","['购买', ' ', ' ', '第二', ' ', '件', ' ', ' ', ' ', '码', ' ', '正', ' ', '款式', ' ', ' ', ' ', '漂亮', ' ', ' ', '好评', ' ', ' ']",0,Neutral
i257,u1786,宝贝 还 行 、 物流 很快 、 赞 一个       ,2014-09-19 19:26:24,宝贝 还 行  物流 很快  赞 一个       ,"['宝贝', ' ', '还', ' ', '行', ' ', ' ', '物流', ' ', '很快', ' ', ' ', '赞', ' ', '一个', ' ', ' ', ' ', ' ', ' ', ' ', ' ']","['宝贝', ' ', ' ', '行', ' ', ' ', '物流', ' ', '很快', ' ', ' ', '赞', ' ', '一个', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0,Neutral
i257,u1081,还 可以 把   就是 穿着 好像 有点 扎 - . - ,2014-09-27 23:22:29,还 可以 把   就是 穿着 好像 有点 扎    ,"['还', ' ', '可以', ' ', '把', ' ', ' ', ' ', '就是', ' ', '穿着', ' ', '好像', ' ', '有点', ' ', '扎', ' ', ' ', ' ', ' ']","[' ', ' ', ' ', ' ', ' ', ' ', '穿着', ' ', '好像', ' ', '有点', ' ', '扎', ' ', ' ', ' ', ' ']",0,Neutral
i257,u1813,老公 穿   着 挺 合适 的 ， 也 很 喜欢 ， 这 个 我 买 衣服 他 头 一 回 说 他 比   较 喜欢 ！ ,2014-09-20 20:23:27,老公 穿   着 挺 合适 的  也 很 喜欢  这 个 我 买 衣服 他 头 一 回 说 他 比   较 喜欢  ,"['老公', ' ', '穿', ' ', ' ', ' ', '着', ' ', '挺', ' ', '合适', ' ', '的', ' ', ' ', '也', ' ', '很', ' ', '喜欢', ' ', ' ', '这', ' ', '个', ' ', '我', ' ', '买', ' ', '衣服', ' ', '他', ' ', '头', ' ', '一', ' ', '回', ' ', '说', ' ', '他', ' ', '比', ' ', ' ', ' ', '较', ' ', '喜欢', ' ', ' ']","['老公', ' ', '穿', ' ', ' ', ' ', ' ', '挺', ' ', '合适', ' ', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ', ' ', ' ', ' ', '买', ' ', '衣服', ' ', ' ', '头', ' ', ' ', '回', ' ', '说', ' ', ' ', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ']",2,Positive
i257,u2044,衣服 刚刚 试 了 ， 很 舒服 质量 不错   服务 不错 全 五分 ,2014-09-13 11:00:19,衣服 刚刚 试 了  很 舒服 质量 不错   服务 不错 全 五分 ,"['衣服', ' ', '刚刚', ' ', '试', ' ', '了', ' ', ' ', '很', ' ', '舒服', ' ', '质量', ' ', '不错', ' ', ' ', ' ', '服务', ' ', '不错', ' ', '全', ' ', '五分', ' ']","['衣服', ' ', '刚刚', ' ', '试', ' ', ' ', ' ', ' ', '舒服', ' ', '质量', ' ', '不错', ' ', ' ', ' ', '服务', ' ', '不错', ' ', '全', ' ', '五分', ' ']",2,Positive
i257,u1643,衣服 还 不错 我 建议 买 大 一号 的 . . . 老板 我 的 衣服 有点 小 有 解决 的 办法 吗 ？ ,2014-09-24 02:14:58,衣服 还 不错 我 建议 买 大 一号 的    老板 我 的 衣服 有点 小 有 解决 的 办法 吗  ,"['衣服', ' ', '还', ' ', '不错', ' ', '我', ' ', '建议', ' ', '买', ' ', '大', ' ', '一号', ' ', '的', ' ', ' ', ' ', ' ', '老板', ' ', '我', ' ', '的', ' ', '衣服', ' ', '有点', ' ', '小', ' ', '有', ' ', '解决', ' ', '的', ' ', '办法', ' ', '吗', ' ', ' ']","['衣服', ' ', ' ', '不错', ' ', ' ', '建议', ' ', '买', ' ', ' ', '一号', ' ', ' ', ' ', ' ', ' ', '老板', ' ', ' ', ' ', '衣服', ' ', '有点', ' ', ' ', ' ', '解决', ' ', ' ', '办法', ' ', ' ', ' ']",1,Positive
i257,u1875,还是 可以 ， 我 老公 穿 起 很 好看 ， 就是 不知道 起 球 不 ， 还是 给予 好评 。 给 五分 。 ,2014-09-27 10:34:30,还是 可以  我 老公 穿 起 很 好看  就是 不知道 起 球 不  还是 给予 好评  给 五分  ,"['还是', ' ', '可以', ' ', ' ', '我', ' ', '老公', ' ', '穿', ' ', '起', ' ', '很', ' ', '好看', ' ', ' ', '就是', ' ', '不', '知道', ' ', '起', ' ', '球', ' ', '不', ' ', ' ', '还是', ' ', '给予', ' ', '好评', ' ', ' ', '给', ' ', '五分', ' ', ' ']","[' ', ' ', ' ', ' ', '老公', ' ', '穿', ' ', ' ', ' ', '好看', ' ', ' ', ' ', '知道', ' ', ' ', '球', ' ', ' ', ' ', ' ', '给予', ' ', '好评', ' ', ' ', ' ', '五分', ' ', ' ']",0,Neutral
i259,u1906,不大 不 小 刚刚好 ， 实惠 ， 下次 再 来 ,2014-09-04 20:05:40,不大 不 小 刚刚好  实惠  下次 再 来 ,"['不', '大', ' ', '不', ' ', '小', ' ', '刚刚', '好', ' ', ' ', '实惠', ' ', ' ', '下次', ' ', '再', ' ', '来', ' ']","[' ', ' ', ' ', '刚刚', ' ', ' ', '实惠', ' ', ' ', '下次', ' ', ' ', ' ']",0,Neutral
i259,u2025,  裤子 一般 般 ， 裤裆 那 好多 线头 ！ 做工 不 太 好 ！ ,2014-09-02 21:14:59,  裤子 一般 般  裤裆 那 好多 线头  做工 不 太 好  ,"[' ', ' ', '裤子', ' ', '一般', ' ', '般', ' ', ' ', '裤裆', ' ', '那', ' ', '好多', ' ', '线头', ' ', ' ', '做工', ' ', '不', ' ', '太', ' ', '好', ' ', ' ']","[' ', ' ', '裤子', ' ', ' ', '般', ' ', ' ', '裤裆', ' ', ' ', '好多', ' ', '线头', ' ', ' ', '做工', ' ', ' ', '太', ' ', ' ', ' ']",0,Neutral
i259,u842,  老板 很 诚实 ， 果然 有些 色差 ！ 不过 还 好 ， 裤子 穿 上 很 舒服 ！ ,2014-09-25 13:53:32,  老板 很 诚实  果然 有些 色差  不过 还 好  裤子 穿 上 很 舒服  ,"[' ', ' ', '老板', ' ', '很', ' ', '诚实', ' ', ' ', '果然', ' ', '有些', ' ', '色差', ' ', ' ', '不过', ' ', '还', ' ', '好', ' ', ' ', '裤子', ' ', '穿', ' ', '上', ' ', '很', ' ', '舒服', ' ', ' ']","[' ', ' ', '老板', ' ', ' ', '诚实', ' ', ' ', ' ', ' ', '色差', ' ', ' ', ' ', ' ', ' ', ' ', '裤子', ' ', '穿', ' ', ' ', ' ', '舒服', ' ', ' ']",0,Neutral
i259,u352,裤子 不错 ， 评价 晚 了 ， 下次 还 来 ,2014-09-06 08:03:16,裤子 不错  评价 晚 了  下次 还 来 ,"['裤子', ' ', '不错', ' ', ' ', '评价', ' ', '晚', ' ', '了', ' ', ' ', '下次', ' ', '还', ' ', '来', ' ']","['裤子', ' ', '不错', ' ', ' ', '评价', ' ', '晚', ' ', ' ', ' ', '下次', ' ', ' ', ' ']",1,Positive
i259,u1980,衣服 质量 还 可以 也 不 贵 ， 总 的 来 说 还 算 满意 ？ ,2014-09-27 20:09:36,衣服 质量 还 可以 也 不 贵  总 的 来 说 还 算 满意  ,"['衣服', ' ', '质量', ' ', '还', ' ', '可以', ' ', '也', ' ', '不', ' ', '贵', ' ', ' ', '总', ' ', '的', ' ', '来', ' ', '说', ' ', '还', ' ', '算', ' ', '满意', ' ', ' ']","['衣服', ' ', '质量', ' ', ' ', ' ', ' ', ' ', '贵', ' ', ' ', '总', ' ', ' ', ' ', '说', ' ', ' ', '算', ' ', '满意', ' ', ' ']",1,Positive
i259,u2285,衣衣 收到 了 ， 比较 满意 ， 有点 小 瑕疵 不过 整体 不错 很 显 瘦 。 物流 太 慢 ！ ！ ！ ,2014-09-05 20:26:59,衣衣 收到 了  比较 满意  有点 小 瑕疵 不过 整体 不错 很 显 瘦  物流 太 慢    ,"['衣衣', ' ', '收到', ' ', '了', ' ', ' ', '比较', ' ', '满意', ' ', ' ', '有点', ' ', '小', ' ', '瑕疵', ' ', '不过', ' ', '整体', ' ', '不错', ' ', '很', ' ', '显', ' ', '瘦', ' ', ' ', '物流', ' ', '太', ' ', '慢', ' ', ' ', ' ', ' ']","['衣衣', ' ', '收到', ' ', ' ', ' ', '比较', ' ', '满意', ' ', ' ', '有点', ' ', ' ', '瑕疵', ' ', ' ', '整体', ' ', '不错', ' ', ' ', '显', ' ', '瘦', ' ', ' ', '物流', ' ', '太', ' ', '慢', ' ', ' ', ' ', ' ']",2,Positive
i259,u1331,听 客服 的 建议 ， 换 了 29 . 的 ， 好像 有点 大 ， 回家 试 了 ， 再 来 加 评 ,2014-09-03 22:38:23,听 客服 的 建议  换 了   的  好像 有点 大  回家 试 了  再 来 加 评 ,"['听', ' ', '客服', ' ', '的', ' ', '建议', ' ', ' ', '换', ' ', '了', ' ', ' ', ' ', '的', ' ', ' ', '好像', ' ', '有点', ' ', '大', ' ', ' ', '回家', ' ', '试', ' ', '了', ' ', ' ', '再', ' ', '来', ' ', '加', ' ', '评', ' ']","['听', ' ', '客服', ' ', ' ', '建议', ' ', ' ', '换', ' ', ' ', ' ', ' ', ' ', ' ', '好像', ' ', '有点', ' ', ' ', ' ', '回家', ' ', '试', ' ', ' ', ' ', ' ', ' ', '加', ' ', '评', ' ']",0,Neutral
i259,u2182,这 是 第二 次 购买 了 ， 质量 还是 一如既往 的 好 太 喜欢 了 ， 大爱 以后 就 认定 这家 店 了 ， 谢谢 卖家 服务 很 好 物流 也 很 给力 。 直 得 给 满分 ,2014-09-10 09:44:02,这 是 第二 次 购买 了  质量 还是 一如既往 的 好 太 喜欢 了  大爱 以后 就 认定 这家 店 了  谢谢 卖家 服务 很 好 物流 也 很 给力  直 得 给 满分 ,"['这', ' ', '是', ' ', '第二', ' ', '次', ' ', '购买', ' ', '了', ' ', ' ', '质量', ' ', '还是', ' ', '一如既往', ' ', '的', ' ', '好', ' ', '太', ' ', '喜欢', ' ', '了', ' ', ' ', '大爱', ' ', '以后', ' ', '就', ' ', '认定', ' ', '这家', ' ', '店', ' ', '了', ' ', ' ', '谢谢', ' ', '卖家', ' ', '服务', ' ', '很', ' ', '好', ' ', '物流', ' ', '也', ' ', '很', ' ', '给力', ' ', ' ', '直', ' ', '得', ' ', '给', ' ', '满分', ' ']","[' ', ' ', '第二', ' ', '次', ' ', '购买', ' ', ' ', ' ', '质量', ' ', ' ', '一如既往', ' ', ' ', ' ', '太', ' ', '喜欢', ' ', ' ', ' ', '大爱', ' ', '以后', ' ', ' ', '认定', ' ', '这家', ' ', '店', ' ', ' ', ' ', '谢谢', ' ', '卖家', ' ', '服务', ' ', ' ', ' ', '物流', ' ', ' ', ' ', '给力', ' ', ' ', '直', ' ', ' ', ' ', '满分', ' ']",2,Positive
i26,u1013,衣服 质量 不错 ， 颜色 正 ， 合身 ， 卖家 态度 好 ， 发货 快 。 ,2014-09-24 15:01:05,衣服 质量 不错  颜色 正  合身  卖家 态度 好  发货 快  ,"['衣服', ' ', '质量', ' ', '不错', ' ', ' ', '颜色', ' ', '正', ' ', ' ', '合身', ' ', ' ', '卖家', ' ', '态度', ' ', '好', ' ', ' ', '发货', ' ', '快', ' ', ' ']","['衣服', ' ', '质量', ' ', '不错', ' ', ' ', '颜色', ' ', '正', ' ', ' ', '合身', ' ', ' ', '卖家', ' ', '态度', ' ', ' ', ' ', '发货', ' ', '快', ' ', ' ']",1,Positive
i26,u1720,宝贝 不错 ， 物流 所 值 ， 比 我 想象 的 要 厚 的 多 ,2014-09-27 20:00:39,宝贝 不错  物流 所 值  比 我 想象 的 要 厚 的 多 ,"['宝贝', ' ', '不错', ' ', ' ', '物流', ' ', '所', ' ', '值', ' ', ' ', '比', ' ', '我', ' ', '想象', ' ', '的', ' ', '要', ' ', '厚', ' ', '的', ' ', '多', ' ']","['宝贝', ' ', '不错', ' ', ' ', '物流', ' ', ' ', '值', ' ', ' ', ' ', ' ', '想象', ' ', ' ', ' ', '厚', ' ', ' ', ' ']",1,Positive
i26,u739,宝贝 很 好 穿着 很 舒服 ， 很 有 弹性 ， 值 的 赞 一个 ， 很 满意 的 一次 购物 。 ,2014-09-21 08:35:34,宝贝 很 好 穿着 很 舒服  很 有 弹性  值 的 赞 一个  很 满意 的 一次 购物  ,"['宝贝', ' ', '很', ' ', '好', ' ', '穿着', ' ', '很', ' ', '舒服', ' ', ' ', '很', ' ', '有', ' ', '弹性', ' ', ' ', '值', ' ', '的', ' ', '赞', ' ', '一个', ' ', ' ', '很', ' ', '满意', ' ', '的', ' ', '一次', ' ', '购物', ' ', ' ']","['宝贝', ' ', ' ', ' ', '穿着', ' ', ' ', '舒服', ' ', ' ', ' ', ' ', '弹性', ' ', ' ', '值', ' ', ' ', '赞', ' ', '一个', ' ', ' ', ' ', '满意', ' ', ' ', '一次', ' ', '购物', ' ', ' ']",1,Positive
i26,u1400,条 ， 其中 一 条 裤脚 脱线 了 ， 自己 缝补 了 一味 下 到 是 不 影响 穿着 ， 还有 就是 有 味道 ， 洗 了 一下 ， 味 小 了 点 ， 洗 是 有 浮 毛 掉 下来 ， 希望 不会 再 掉 了 ， 物流 还是 挺 快 的 ， 习惯性 好评 。 ,2014-09-19 08:04:04,条  其中 一 条 裤脚 脱线 了  自己 缝补 了 一味 下 到 是 不 影响 穿着  还有 就是 有 味道  洗 了 一下  味 小 了 点  洗 是 有 浮 毛 掉 下来  希望 不会 再 掉 了  物流 还是 挺 快 的  习惯性 好评  ,"['条', ' ', ' ', '其中', ' ', '一', ' ', '条', ' ', '裤脚', ' ', '脱线', ' ', '了', ' ', ' ', '自己', ' ', '缝补', ' ', '了', ' ', '一味', ' ', '下', ' ', '到', ' ', '是', ' ', '不', ' ', '影响', ' ', '穿着', ' ', ' ', '还有', ' ', '就是', ' ', '有', ' ', '味道', ' ', ' ', '洗', ' ', '了', ' ', '一下', ' ', ' ', '味', ' ', '小', ' ', '了', ' ', '点', ' ', ' ', '洗', ' ', '是', ' ', '有', ' ', '浮', ' ', '毛', ' ', '掉', ' ', '下来', ' ', ' ', '希望', ' ', '不会', ' ', '再', ' ', '掉', ' ', '了', ' ', ' ', '物流', ' ', '还是', ' ', '挺', ' ', '快', ' ', '的', ' ', ' ', '习惯性', ' ', '好评', ' ', ' ']","['条', ' ', ' ', ' ', ' ', '条', ' ', '裤脚', ' ', '脱线', ' ', ' ', ' ', ' ', '缝补', ' ', ' ', '一味', ' ', ' ', ' ', ' ', ' ', '影响', ' ', '穿着', ' ', ' ', ' ', ' ', ' ', '味道', ' ', ' ', '洗', ' ', ' ', '一下', ' ', ' ', '味', ' ', ' ', ' ', '点', ' ', ' ', '洗', ' ', ' ', ' ', '浮', ' ', '毛', ' ', '掉', ' ', '下来', ' ', ' ', '希望', ' ', '不会', ' ', ' ', '掉', ' ', ' ', ' ', '物流', ' ', ' ', '挺', ' ', '快', ' ', ' ', ' ', '习惯性', ' ', '好评', ' ', ' ']",0,Neutral
i26,u1742,这 价位 超值 ， 性价比 高 ， 好评 ,2014-09-24 22:44:50,这 价位 超值  性价比 高  好评 ,"['这', ' ', '价位', ' ', '超值', ' ', ' ', '性价比', ' ', '高', ' ', ' ', '好评', ' ']","[' ', '价位', ' ', '超值', ' ', ' ', '性价比', ' ', '高', ' ', ' ', '好评', ' ']",0,Neutral
i26,u101,明明 买 了 两 条 价格 不一样 的 打底裤 ， 可是 收到 却 是 两 条 型号 都 一样 的 。 买 之前 还 问 卖家 贵 一点 是不是 厚 点 ， 卖家 说是 的 。 所以 拍 了 一 条 厚 点 一 条 薄 点 ， 价格 不一样 的 ， 可是 收到 却 是 价格 便宜 的 。 虽然 才 几 块 钱 ， 但是 卖家 做生意 一点 没有 诚信 ， 欺骗 消费者 。 。 。 。 。 。 。 。 。 ,2014-09-27 21:19:41,明明 买 了 两 条 价格 不一样 的 打底裤  可是 收到 却 是 两 条 型号 都 一样 的  买 之前 还 问 卖家 贵 一点 是不是 厚 点  卖家 说是 的  所以 拍 了 一 条 厚 点 一 条 薄 点  价格 不一样 的  可是 收到 却 是 价格 便宜 的  虽然 才 几 块 钱  但是 卖家 做生意 一点 没有 诚信  欺骗 消费者          ,"['明明', ' ', '买', ' ', '了', ' ', '两', ' ', '条', ' ', '价格', ' ', '不', '一样', ' ', '的', ' ', '打', '底裤', ' ', ' ', '可是', ' ', '收到', ' ', '却', ' ', '是', ' ', '两', ' ', '条', ' ', '型号', ' ', '都', ' ', '一样', ' ', '的', ' ', ' ', '买', ' ', '之前', ' ', '还', ' ', '问', ' ', '卖家', ' ', '贵', ' ', '一点', ' ', '是不是', ' ', '厚', ' ', '点', ' ', ' ', '卖家', ' ', '说', '是', ' ', '的', ' ', ' ', '所以', ' ', '拍', ' ', '了', ' ', '一', ' ', '条', ' ', '厚', ' ', '点', ' ', '一', ' ', '条', ' ', '薄', ' ', '点', ' ', ' ', '价格', ' ', '不', '一样', ' ', '的', ' ', ' ', '可是', ' ', '收到', ' ', '却', ' ', '是', ' ', '价格', ' ', '便宜', ' ', '的', ' ', ' ', '虽然', ' ', '才', ' ', '几', ' ', '块', ' ', '钱', ' ', ' ', '但是', ' ', '卖家', ' ', '做生意', ' ', '一点', ' ', '没有', ' ', '诚信', ' ', ' ', '欺骗', ' ', '消费者', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']","['明明', ' ', '买', ' ', ' ', '两', ' ', '条', ' ', '价格', ' ', ' ', ' ', '底裤', ' ', ' ', ' ', '收到', ' ', ' ', ' ', '两', ' ', '条', ' ', '型号', ' ', ' ', ' ', ' ', ' ', '买', ' ', '之前', ' ', ' ', '问', ' ', '卖家', ' ', '贵', ' ', '一点', ' ', '是不是', ' ', '厚', ' ', '点', ' ', ' ', '卖家', ' ', '说', ' ', ' ', ' ', ' ', '拍', ' ', ' ', ' ', '条', ' ', '厚', ' ', '点', ' ', ' ', '条', ' ', '薄', ' ', '点', ' ', ' ', '价格', ' ', ' ', ' ', ' ', ' ', '收到', ' ', ' ', ' ', '价格', ' ', '便宜', ' ', ' ', ' ', ' ', ' ', ' ', '块', ' ', '钱', ' ', ' ', ' ', '卖家', ' ', '做生意', ' ', '一点', ' ', '没有', ' ', '诚信', ' ', ' ', '欺骗', ' ', '消费者', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0,Neutral
i26,u524,宝贝 收到 了 ， 物超所值 ， 太 满意 了 ， 适合 冬天 穿 ！ ,2014-09-22 12:42:44,宝贝 收到 了  物超所值  太 满意 了  适合 冬天 穿  ,"['宝贝', ' ', '收到', ' ', '了', ' ', ' ', '物超所值', ' ', ' ', '太', ' ', '满意', ' ', '了', ' ', ' ', '适合', ' ', '冬天', ' ', '穿', ' ', ' ']","['宝贝', ' ', '收到', ' ', ' ', ' ', '物超所值', ' ', ' ', '太', ' ', '满意', ' ', ' ', ' ', '适合', ' ', '冬天', ' ', '穿', ' ', ' ']",1,Positive
i26,u144,质量 挺好 的 ， 也 很 厚实 ,2014-09-29 22:10:05,质量 挺好 的  也 很 厚实 ,"['质量', ' ', '挺', '好', ' ', '的', ' ', ' ', '也', ' ', '很', ' ', '厚实', ' ']","['质量', ' ', '挺', ' ', ' ', ' ', ' ', ' ', '厚实', ' ']",0,Neutral
i26,u1038,去年 就 买 在 穿 了 ， 一如既往 的 好 ， 介绍 很 多 同事 买 ,2014-09-12 18:33:30,去年 就 买 在 穿 了  一如既往 的 好  介绍 很 多 同事 买 ,"['去年', ' ', '就', ' ', '买', ' ', '在', ' ', '穿', ' ', '了', ' ', ' ', '一如既往', ' ', '的', ' ', '好', ' ', ' ', '介绍', ' ', '很', ' ', '多', ' ', '同事', ' ', '买', ' ']","['去年', ' ', ' ', '买', ' ', ' ', '穿', ' ', ' ', ' ', '一如既往', ' ', ' ', ' ', ' ', '介绍', ' ', ' ', ' ', '同事', ' ', '买', ' ']",0,Neutral
i26,u581,这 是我 在 淘宝 买 的 最好 的 一次 ， 又 便宜 又 好 ， 就是 物流 太 慢 了 ,2014-09-28 20:10:05,这 是我 在 淘宝 买 的 最好 的 一次  又 便宜 又 好  就是 物流 太 慢 了 ,"['这', ' ', '是', '我', ' ', '在', ' ', '淘宝', ' ', '买', ' ', '的', ' ', '最好', ' ', '的', ' ', '一次', ' ', ' ', '又', ' ', '便宜', ' ', '又', ' ', '好', ' ', ' ', '就是', ' ', '物流', ' ', '太', ' ', '慢', ' ', '了', ' ']","[' ', ' ', ' ', '淘宝', ' ', '买', ' ', ' ', '最好', ' ', ' ', '一次', ' ', ' ', ' ', '便宜', ' ', ' ', ' ', ' ', ' ', '物流', ' ', '太', ' ', '慢', ' ', ' ']",0,Neutral
i26,u1877,物超所值 ， 大爱 ， 五分 ,2014-09-27 17:30:22,物超所值  大爱  五分 ,"['物超所值', ' ', ' ', '大爱', ' ', ' ', '五分', ' ']","['物超所值', ' ', ' ', '大爱', ' ', ' ', '五分', ' ']",0,Neutral
i260,u14,产品 质量 非常 好 ， 满意 ， 发货 速度 很快 ， 东西 也 很 实惠 ， 很 强大 ， 必须 给 全 5 分 好评 啦 ， 还 会 再 来 的 。 ,2014-09-05 22:43:24,产品 质量 非常 好  满意  发货 速度 很快  东西 也 很 实惠  很 强大  必须 给 全  分 好评 啦  还 会 再 来 的  ,"['产品', ' ', '质量', ' ', '非常', ' ', '好', ' ', ' ', '满意', ' ', ' ', '发货', ' ', '速度', ' ', '很快', ' ', ' ', '东西', ' ', '也', ' ', '很', ' ', '实惠', ' ', ' ', '很', ' ', '强大', ' ', ' ', '必须', ' ', '给', ' ', '全', ' ', ' ', '分', ' ', '好评', ' ', '啦', ' ', ' ', '还', ' ', '会', ' ', '再', ' ', '来', ' ', '的', ' ', ' ']","['产品', ' ', '质量', ' ', '非常', ' ', ' ', ' ', '满意', ' ', ' ', '发货', ' ', '速度', ' ', '很快', ' ', ' ', '东西', ' ', ' ', ' ', '实惠', ' ', ' ', ' ', '强大', ' ', ' ', '必须', ' ', ' ', '全', ' ', ' ', '分', ' ', '好评', ' ', ' ', ' ', ' ', '会', ' ', ' ', ' ', ' ', ' ']",1,Positive
